"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","scale_pos_weight","Accuracy"
200,3,0.05,0.25,1,0.8,0.6,1,0.69
50,9,0.1,0,5,0.4,0.8,0.75,0.67
50,9,0.1,0,5,0.4,1,0.75,0.67
50,6,0.1,0,1,0.4,0.6,1,0.67
250,3,0.05,0,1,0.8,0.6,1,0.67
150,3,0.1,0,5,0.8,0.6,1,0.67
150,3,0.1,0.25,5,0.8,0.6,1,0.67
250,9,0.05,0.25,1,0.8,0.8,1,0.67
150,3,0.1,1,5,0.8,0.6,1,0.67
200,6,0.1,1,5,0.4,0.8,1,0.67
150,6,0.05,0,1,0.8,0.6,0.75,0.66
150,6,0.05,1,5,0.4,0.6,0.75,0.66
150,6,0.1,1,1,0.4,0.8,0.75,0.66
200,6,0.1,1,1,0.4,0.8,0.75,0.66
50,9,0.05,1,3,0.4,0.8,0.75,0.66
200,3,0.05,0,1,0.8,0.6,1,0.66
150,6,0.05,0,1,0.8,0.6,1,0.66
250,3,0.05,0,5,0.8,0.6,1,0.66
250,3,0.05,0.25,1,0.8,0.6,1,0.66
250,3,0.05,0.25,5,0.8,0.6,1,0.66
150,9,0.05,0.25,5,0.8,0.6,1,0.66
50,9,0.1,0.25,5,0.8,0.6,1,0.66
200,3,0.1,0.25,3,0.8,0.8,1,0.66
150,9,0.01,0.25,5,0.8,0.8,1,0.66
150,9,0.1,0.25,5,0.8,0.8,1,0.66
200,3,0.05,1,1,0.8,0.6,1,0.66
250,3,0.05,1,1,0.8,0.6,1,0.66
200,3,0.05,1,1,0.4,0.8,1,0.66
150,6,0.1,1,5,0.4,0.8,1,0.66
200,6,0.1,1,5,0.8,0.8,1,0.66
250,3,0.1,0,5,0.4,0.6,0.75,0.65
250,9,0.1,0,1,0.4,0.8,0.75,0.65
250,3,0.1,0.25,5,0.4,0.6,0.75,0.65
200,9,0.1,0.25,1,0.8,0.6,0.75,0.65
250,9,0.1,0.25,1,0.8,0.6,0.75,0.65
150,6,0.05,0.25,1,0.4,0.8,0.75,0.65
150,6,0.1,0.25,5,0.8,0.8,0.75,0.65
150,9,0.1,0.25,3,0.8,1,0.75,0.65
50,6,0.05,1,5,0.8,0.6,0.75,0.65
200,9,0.05,1,1,0.4,0.8,0.75,0.65
250,6,0.1,1,1,0.4,0.8,0.75,0.65
150,6,0.05,1,3,0.4,0.8,0.75,0.65
50,6,0.05,1,3,0.4,1,0.75,0.65
200,6,0.05,0,1,0.8,0.6,1,0.65
200,9,0.1,0,3,0.8,0.6,1,0.65
50,3,0.1,0,5,0.4,0.8,1,0.65
50,9,0.05,0,3,0.8,0.8,1,0.65
50,3,0.1,0.25,5,0.4,0.8,1,0.65
50,9,0.05,0.25,3,0.8,0.8,1,0.65
150,9,0.05,0.25,3,0.8,0.8,1,0.65
200,9,0.05,0.25,3,0.8,0.8,1,0.65
50,9,0.01,0.25,5,0.8,0.8,1,0.65
150,3,0.1,0.25,5,0.8,0.8,1,0.65
200,6,0.1,0.25,5,0.8,1,1,0.65
50,6,0.05,1,1,0.8,0.6,1,0.65
250,3,0.05,1,3,0.8,0.6,1,0.65
150,9,0.05,1,1,0.4,0.8,1,0.65
50,9,0.1,1,1,0.4,0.8,1,0.65
50,3,0.1,1,5,0.4,0.8,1,0.65
150,9,0.05,1,3,0.8,0.8,1,0.65
250,3,0.1,1,3,0.8,0.8,1,0.65
200,6,0.1,1,1,0.8,1,1,0.65
150,9,0.1,1,3,0.8,1,1,0.65
150,3,0.1,0,3,0.4,0.6,0.75,0.64
200,6,0.1,0,5,0.4,0.6,0.75,0.64
50,9,0.1,0,1,0.8,0.6,0.75,0.64
250,6,0.05,0,3,0.8,0.6,0.75,0.64
50,9,0.1,0,1,0.4,0.8,0.75,0.64
250,9,0.01,0,5,0.4,0.8,0.75,0.64
150,6,0.05,0,3,0.8,0.8,0.75,0.64
200,6,0.05,0,3,0.8,0.8,0.75,0.64
250,6,0.05,0,3,0.8,0.8,0.75,0.64
250,9,0.05,0,5,0.4,1,0.75,0.64
250,3,0.05,0,1,0.8,1,0.75,0.64
150,6,0.1,0,1,0.8,1,0.75,0.64
250,6,0.01,0,3,0.8,1,0.75,0.64
250,9,0.01,0.25,3,0.4,0.8,0.75,0.64
150,3,0.1,1,3,0.4,0.6,0.75,0.64
250,3,0.05,1,5,0.4,0.6,0.75,0.64
250,3,0.1,1,5,0.4,0.6,0.75,0.64
50,9,0.05,1,1,0.8,0.6,0.75,0.64
150,9,0.1,1,1,0.8,0.6,0.75,0.64
200,9,0.1,1,1,0.8,0.6,0.75,0.64
150,6,0.05,1,3,0.8,0.6,0.75,0.64
250,3,0.05,1,5,0.8,0.6,0.75,0.64
50,6,0.1,1,1,0.4,0.8,0.75,0.64
150,9,0.1,1,1,0.8,0.8,0.75,0.64
250,9,0.05,1,3,0.8,0.8,0.75,0.64
50,6,0.1,1,5,0.8,0.8,0.75,0.64
250,3,0.05,1,1,0.8,1,0.75,0.64
150,3,0.05,0,1,0.8,0.6,1,0.64
50,6,0.05,0,1,0.8,0.6,1,0.64
200,3,0.05,0,3,0.8,0.6,1,0.64
200,9,0.1,0,3,0.4,0.8,1,0.64
250,9,0.01,0,1,0.8,0.8,1,0.64
50,9,0.05,0,1,0.8,0.8,1,0.64
150,9,0.05,0,3,0.8,0.8,1,0.64
150,3,0.01,0,1,0.4,1,1,0.64
200,3,0.01,0,1,0.4,1,1,0.64
200,6,0.05,0,3,0.8,1,1,0.64
50,9,0.1,0,3,0.8,1,1,0.64
150,3,0.05,0.25,1,0.8,0.6,1,0.64
150,6,0.05,0.25,1,0.8,0.6,1,0.64
250,3,0.05,0.25,3,0.8,0.6,1,0.64
150,9,0.1,0.25,5,0.8,0.6,1,0.64
250,3,0.05,0.25,1,0.4,0.8,1,0.64
50,9,0.01,0.25,3,0.4,0.8,1,0.64
150,9,0.05,0.25,1,0.8,0.8,1,0.64
250,9,0.01,0.25,3,0.8,0.8,1,0.64
250,9,0.05,0.25,3,0.8,0.8,1,0.64
200,9,0.01,0.25,5,0.8,0.8,1,0.64
150,3,0.01,0.25,1,0.4,1,1,0.64
200,3,0.01,0.25,1,0.4,1,1,0.64
150,6,0.1,0.25,5,0.8,1,1,0.64
150,3,0.05,1,1,0.8,0.6,1,0.64
50,9,0.1,1,1,0.8,0.6,1,0.64
150,3,0.05,1,3,0.8,0.6,1,0.64
200,3,0.05,1,3,0.8,0.6,1,0.64
50,9,0.05,1,3,0.8,0.6,1,0.64
50,9,0.1,1,3,0.8,0.6,1,0.64
150,3,0.1,1,5,0.4,0.8,1,0.64
50,6,0.1,1,5,0.4,0.8,1,0.64
150,9,0.01,1,3,0.8,0.8,1,0.64
200,9,0.01,1,3,0.8,0.8,1,0.64
250,9,0.05,1,3,0.8,0.8,1,0.64
150,3,0.01,1,1,0.4,1,1,0.64
200,3,0.01,1,1,0.4,1,1,0.64
50,9,0.1,1,1,0.4,1,1,0.64
250,6,0.1,1,1,0.8,1,1,0.64
150,6,0.05,0,3,0.4,0.6,0.75,0.63
200,3,0.1,0,3,0.4,0.6,0.75,0.63
50,6,0.05,0,5,0.4,0.6,0.75,0.63
250,6,0.01,0,3,0.8,0.6,0.75,0.63
200,3,0.05,0,3,0.8,0.6,0.75,0.63
200,6,0.05,0,3,0.8,0.6,0.75,0.63
200,9,0.01,0,5,0.8,0.6,0.75,0.63
200,3,0.05,0,1,0.4,0.8,0.75,0.63
250,9,0.05,0,1,0.4,0.8,0.75,0.63
150,3,0.05,0,3,0.4,0.8,0.75,0.63
200,9,0.01,0,5,0.4,0.8,0.75,0.63
250,6,0.05,0,5,0.8,0.8,0.75,0.63
150,3,0.1,0,5,0.8,0.8,0.75,0.63
150,9,0.1,0,3,0.8,1,0.75,0.63
250,9,0.05,0.25,1,0.4,0.6,0.75,0.63
150,6,0.1,0.25,1,0.4,0.6,0.75,0.63
250,9,0.01,0.25,5,0.4,0.6,0.75,0.63
200,6,0.01,0.25,3,0.8,0.6,0.75,0.63
250,6,0.01,0.25,3,0.8,0.6,0.75,0.63
200,3,0.05,0.25,3,0.8,0.6,0.75,0.63
200,6,0.01,0.25,5,0.8,0.6,0.75,0.63
150,3,0.05,0.25,1,0.4,0.8,0.75,0.63
50,6,0.05,0.25,1,0.4,0.8,0.75,0.63
250,6,0.05,0.25,1,0.4,0.8,0.75,0.63
50,6,0.1,0.25,1,0.4,0.8,0.75,0.63
150,6,0.01,0.25,3,0.8,0.8,0.75,0.63
150,6,0.1,0.25,3,0.8,0.8,0.75,0.63
150,3,0.1,0.25,5,0.8,0.8,0.75,0.63
150,6,0.05,0.25,1,0.4,1,0.75,0.63
250,3,0.05,0.25,3,0.4,1,0.75,0.63
250,6,0.01,0.25,3,0.8,1,0.75,0.63
250,9,0.01,0.25,3,0.8,1,0.75,0.63
200,9,0.01,0.25,5,0.8,1,0.75,0.63
50,9,0.01,1,1,0.4,0.6,0.75,0.63
50,6,0.05,1,5,0.4,0.6,0.75,0.63
150,9,0.05,1,5,0.4,0.6,0.75,0.63
50,9,0.1,1,5,0.4,0.6,0.75,0.63
150,9,0.1,1,5,0.4,0.6,0.75,0.63
250,9,0.05,1,1,0.8,0.6,0.75,0.63
250,9,0.1,1,1,0.8,0.6,0.75,0.63
250,9,0.01,1,3,0.8,0.6,0.75,0.63
250,6,0.05,1,3,0.8,0.6,0.75,0.63
200,3,0.1,1,3,0.8,0.6,0.75,0.63
150,6,0.05,1,5,0.8,0.6,0.75,0.63
50,6,0.1,1,5,0.8,0.6,0.75,0.63
50,3,0.1,1,5,0.4,0.8,0.75,0.63
200,9,0.1,1,1,0.8,0.8,0.75,0.63
250,9,0.05,1,5,0.8,0.8,0.75,0.63
150,3,0.1,1,5,0.8,0.8,0.75,0.63
200,9,0.01,1,1,0.8,1,0.75,0.63
250,9,0.01,1,1,0.8,1,0.75,0.63
250,6,0.01,1,3,0.8,1,0.75,0.63
200,6,0.05,1,3,0.8,1,0.75,0.63
250,6,0.05,1,3,0.8,1,0.75,0.63
50,9,0.05,0,1,0.4,0.6,1,0.63
150,9,0.05,0,5,0.4,0.6,1,0.63
250,3,0.05,0,3,0.8,0.6,1,0.63
50,9,0.01,0,3,0.4,0.8,1,0.63
150,9,0.1,0,3,0.4,0.8,1,0.63
50,3,0.05,0,5,0.4,0.8,1,0.63
150,9,0.01,0,3,0.8,0.8,1,0.63
200,9,0.01,0,3,0.8,0.8,1,0.63
250,9,0.05,0,3,0.8,0.8,1,0.63
150,3,0.1,0,3,0.8,0.8,1,0.63
150,6,0.01,0,5,0.8,0.8,1,0.63
200,9,0.01,0,5,0.8,0.8,1,0.63
250,9,0.01,0,5,0.8,0.8,1,0.63
250,3,0.01,0,1,0.4,1,1,0.63
200,9,0.05,0,1,0.4,1,1,0.63
150,3,0.01,0,3,0.4,1,1,0.63
200,3,0.01,0,3,0.4,1,1,0.63
150,3,0.01,0,5,0.4,1,1,0.63
250,6,0.05,0,3,0.8,1,1,0.63
150,9,0.1,0,3,0.8,1,1,0.63
50,9,0.05,0,5,0.8,1,1,0.63
200,9,0.05,0,5,0.8,1,1,0.63
250,3,0.1,0.25,3,0.4,0.6,1,0.63
250,6,0.1,0.25,3,0.4,0.6,1,0.63
150,6,0.05,0.25,5,0.4,0.6,1,0.63
50,6,0.05,0.25,1,0.8,0.6,1,0.63
200,9,0.05,0.25,5,0.8,0.6,1,0.63
200,3,0.05,0.25,1,0.4,0.8,1,0.63
150,6,0.05,0.25,3,0.4,0.8,1,0.63
50,3,0.05,0.25,5,0.4,0.8,1,0.63
150,6,0.05,0.25,5,0.4,0.8,1,0.63
50,6,0.1,0.25,5,0.4,0.8,1,0.63
150,6,0.1,0.25,5,0.4,0.8,1,0.63
50,9,0.05,0.25,1,0.8,0.8,1,0.63
150,9,0.01,0.25,3,0.8,0.8,1,0.63
150,3,0.1,0.25,3,0.8,0.8,1,0.63
150,6,0.01,0.25,5,0.8,0.8,1,0.63
250,9,0.01,0.25,5,0.8,0.8,1,0.63
150,3,0.01,0.25,3,0.4,1,1,0.63
200,3,0.01,0.25,3,0.4,1,1,0.63
150,3,0.01,0.25,5,0.4,1,1,0.63
50,6,0.1,0.25,3,0.8,1,1,0.63
50,6,0.05,0.25,5,0.8,1,1,0.63
250,6,0.1,0.25,5,0.8,1,1,0.63
250,3,0.01,1,3,0.4,0.6,1,0.63
50,9,0.05,1,3,0.4,0.6,1,0.63
200,9,0.05,1,5,0.8,0.6,1,0.63
250,3,0.05,1,1,0.4,0.8,1,0.63
250,3,0.1,1,1,0.4,0.8,1,0.63
50,6,0.1,1,1,0.4,0.8,1,0.63
150,3,0.05,1,3,0.4,0.8,1,0.63
150,3,0.1,1,3,0.4,0.8,1,0.63
50,9,0.1,1,3,0.4,0.8,1,0.63
50,3,0.05,1,5,0.4,0.8,1,0.63
250,6,0.1,1,5,0.4,0.8,1,0.63
250,6,0.05,1,1,0.8,0.8,1,0.63
150,9,0.1,1,1,0.8,0.8,1,0.63
200,9,0.05,1,3,0.8,0.8,1,0.63
150,6,0.01,1,5,0.8,0.8,1,0.63
200,6,0.01,1,5,0.8,0.8,1,0.63
250,9,0.01,1,5,0.8,0.8,1,0.63
150,3,0.1,1,5,0.8,0.8,1,0.63
150,6,0.1,1,5,0.8,0.8,1,0.63
150,3,0.01,1,3,0.4,1,1,0.63
200,3,0.01,1,3,0.4,1,1,0.63
50,9,0.01,1,5,0.4,1,1,0.63
200,6,0.05,1,5,0.4,1,1,0.63
250,6,0.05,1,5,0.4,1,1,0.63
200,9,0.1,1,3,0.8,1,1,0.63
250,9,0.1,1,3,0.8,1,1,0.63
150,9,0.05,1,5,0.8,1,1,0.63
50,9,0.1,1,5,0.8,1,1,0.63
150,9,0.1,1,5,0.8,1,1,0.63
250,6,0.01,0,3,0.4,0.6,0.75,0.62
250,3,0.05,0,3,0.4,0.6,0.75,0.62
200,6,0.05,0,3,0.4,0.6,0.75,0.62
250,3,0.1,0,3,0.4,0.6,0.75,0.62
200,6,0.01,0,1,0.8,0.6,0.75,0.62
50,6,0.05,0,1,0.8,0.6,0.75,0.62
200,6,0.05,0,1,0.8,0.6,0.75,0.62
250,6,0.05,0,1,0.8,0.6,0.75,0.62
250,9,0.05,0,1,0.8,0.6,0.75,0.62
50,6,0.01,0,3,0.8,0.6,0.75,0.62
50,6,0.05,0,3,0.8,0.6,0.75,0.62
150,6,0.05,0,3,0.8,0.6,0.75,0.62
50,9,0.05,0,3,0.8,0.6,0.75,0.62
250,3,0.1,0,3,0.8,0.6,0.75,0.62
150,9,0.1,0,3,0.8,0.6,0.75,0.62
200,9,0.1,0,3,0.8,0.6,0.75,0.62
150,3,0.05,0,5,0.8,0.6,0.75,0.62
250,3,0.05,0,5,0.8,0.6,0.75,0.62
150,6,0.05,0,5,0.8,0.6,0.75,0.62
200,9,0.1,0,5,0.8,0.6,0.75,0.62
250,6,0.01,0,1,0.4,0.8,0.75,0.62
150,3,0.05,0,1,0.4,0.8,0.75,0.62
200,9,0.05,0,1,0.4,0.8,0.75,0.62
50,6,0.1,0,1,0.4,0.8,0.75,0.62
200,9,0.1,0,1,0.4,0.8,0.75,0.62
250,9,0.01,0,3,0.4,0.8,0.75,0.62
150,6,0.05,0,3,0.4,0.8,0.75,0.62
150,9,0.01,0,5,0.4,0.8,0.75,0.62
200,6,0.05,0,5,0.4,0.8,0.75,0.62
250,6,0.05,0,5,0.4,0.8,0.75,0.62
50,3,0.1,0,1,0.8,0.8,0.75,0.62
50,3,0.1,0,3,0.8,0.8,0.75,0.62
200,3,0.1,0,3,0.8,0.8,0.75,0.62
50,9,0.05,0,5,0.8,0.8,0.75,0.62
50,3,0.1,0,5,0.8,0.8,0.75,0.62
150,3,0.05,0,5,0.4,1,0.75,0.62
200,9,0.05,0,5,0.4,1,0.75,0.62
250,9,0.1,0,5,0.4,1,0.75,0.62
250,6,0.01,0,1,0.8,1,0.75,0.62
250,9,0.01,0,1,0.8,1,0.75,0.62
250,6,0.05,0,1,0.8,1,0.75,0.62
200,6,0.01,0,3,0.8,1,0.75,0.62
200,6,0.05,0,3,0.8,1,0.75,0.62
250,6,0.01,0,5,0.8,1,0.75,0.62
50,9,0.05,0,5,0.8,1,0.75,0.62
50,9,0.1,0,5,0.8,1,0.75,0.62
50,6,0.1,0.25,1,0.4,0.6,0.75,0.62
250,3,0.05,0.25,3,0.4,0.6,0.75,0.62
200,9,0.01,0.25,5,0.4,0.6,0.75,0.62
150,9,0.05,0.25,5,0.4,0.6,0.75,0.62
250,6,0.01,0.25,1,0.8,0.6,0.75,0.62
150,9,0.01,0.25,1,0.8,0.6,0.75,0.62
50,6,0.01,0.25,3,0.8,0.6,0.75,0.62
200,6,0.05,0.25,3,0.8,0.6,0.75,0.62
250,6,0.05,0.25,3,0.8,0.6,0.75,0.62
150,3,0.05,0.25,5,0.8,0.6,0.75,0.62
250,3,0.05,0.25,5,0.8,0.6,0.75,0.62
50,9,0.05,0.25,5,0.8,0.6,0.75,0.62
200,9,0.05,0.25,5,0.8,0.6,0.75,0.62
200,9,0.01,0.25,1,0.4,0.8,0.75,0.62
200,9,0.01,0.25,5,0.4,0.8,0.75,0.62
250,9,0.01,0.25,5,0.4,0.8,0.75,0.62
50,6,0.05,0.25,5,0.4,0.8,0.75,0.62
50,9,0.05,0.25,5,0.4,0.8,0.75,0.62
150,9,0.01,0.25,1,0.8,0.8,0.75,0.62
200,9,0.01,0.25,1,0.8,0.8,0.75,0.62
250,9,0.01,0.25,1,0.8,0.8,0.75,0.62
50,3,0.1,0.25,1,0.8,0.8,0.75,0.62
50,6,0.1,0.25,1,0.8,0.8,0.75,0.62
50,3,0.1,0.25,3,0.8,0.8,0.75,0.62
200,3,0.1,0.25,3,0.8,0.8,0.75,0.62
150,9,0.05,0.25,5,0.8,0.8,0.75,0.62
200,9,0.05,0.25,5,0.8,0.8,0.75,0.62
50,3,0.1,0.25,5,0.8,0.8,0.75,0.62
150,3,0.05,0.25,5,0.4,1,0.75,0.62
50,9,0.1,0.25,5,0.4,1,0.75,0.62
200,9,0.01,0.25,3,0.8,1,0.75,0.62
250,9,0.1,0.25,3,0.8,1,0.75,0.62
250,6,0.01,0.25,5,0.8,1,0.75,0.62
50,6,0.05,0.25,5,0.8,1,0.75,0.62
150,9,0.05,1,1,0.4,0.6,0.75,0.62
200,9,0.05,1,1,0.4,0.6,0.75,0.62
250,6,0.01,1,3,0.4,0.6,0.75,0.62
200,9,0.05,1,3,0.4,0.6,0.75,0.62
200,3,0.1,1,3,0.4,0.6,0.75,0.62
200,6,0.05,1,5,0.4,0.6,0.75,0.62
200,6,0.01,1,1,0.8,0.6,0.75,0.62
250,6,0.01,1,1,0.8,0.6,0.75,0.62
200,9,0.05,1,1,0.8,0.6,0.75,0.62
250,3,0.1,1,1,0.8,0.6,0.75,0.62
50,6,0.1,1,1,0.8,0.6,0.75,0.62
50,6,0.01,1,3,0.8,0.6,0.75,0.62
200,3,0.05,1,3,0.8,0.6,0.75,0.62
150,3,0.05,1,5,0.8,0.6,0.75,0.62
250,6,0.01,1,1,0.4,0.8,0.75,0.62
150,3,0.05,1,1,0.4,0.8,0.75,0.62
50,9,0.1,1,1,0.4,0.8,0.75,0.62
250,6,0.01,1,3,0.4,0.8,0.75,0.62
250,9,0.01,1,3,0.4,0.8,0.75,0.62
50,3,0.1,1,1,0.8,0.8,0.75,0.62
50,6,0.1,1,1,0.8,0.8,0.75,0.62
150,6,0.1,1,1,0.8,0.8,0.75,0.62
150,9,0.05,1,3,0.8,0.8,0.75,0.62
50,3,0.1,1,3,0.8,0.8,0.75,0.62
50,3,0.1,1,5,0.8,0.8,0.75,0.62
150,6,0.1,1,5,0.8,0.8,0.75,0.62
150,9,0.05,1,3,0.4,1,0.75,0.62
250,3,0.05,1,5,0.4,1,0.75,0.62
200,6,0.05,1,5,0.4,1,0.75,0.62
250,6,0.05,1,5,0.4,1,0.75,0.62
150,9,0.01,1,1,0.8,1,0.75,0.62
200,9,0.01,1,3,0.8,1,0.75,0.62
200,6,0.01,1,5,0.8,1,0.75,0.62
200,9,0.01,1,5,0.8,1,0.75,0.62
250,9,0.01,1,5,0.8,1,0.75,0.62
250,6,0.05,0,1,0.4,0.6,1,0.62
200,3,0.01,0,3,0.4,0.6,1,0.62
250,3,0.01,0,3,0.4,0.6,1,0.62
150,3,0.1,0,3,0.4,0.6,1,0.62
250,3,0.01,0,5,0.4,0.6,1,0.62
150,3,0.05,0,5,0.4,0.6,1,0.62
200,6,0.05,0,5,0.4,0.6,1,0.62
250,6,0.05,0,5,0.4,0.6,1,0.62
250,9,0.05,0,5,0.4,0.6,1,0.62
250,6,0.1,0,1,0.8,0.6,1,0.62
150,9,0.01,0,3,0.8,0.6,1,0.62
200,9,0.01,0,3,0.8,0.6,1,0.62
50,9,0.05,0,3,0.8,0.6,1,0.62
150,3,0.05,0,5,0.8,0.6,1,0.62
200,3,0.05,0,5,0.8,0.6,1,0.62
150,3,0.05,0,1,0.4,0.8,1,0.62
250,3,0.05,0,1,0.4,0.8,1,0.62
150,6,0.05,0,1,0.4,0.8,1,0.62
50,3,0.05,0,3,0.4,0.8,1,0.62
150,3,0.05,0,3,0.4,0.8,1,0.62
50,9,0.1,0,3,0.4,0.8,1,0.62
150,3,0.05,0,5,0.4,0.8,1,0.62
250,3,0.05,0,5,0.4,0.8,1,0.62
200,3,0.1,0,5,0.4,0.8,1,0.62
150,6,0.1,0,5,0.4,0.8,1,0.62
200,6,0.1,0,5,0.4,0.8,1,0.62
50,3,0.01,0,1,0.8,0.8,1,0.62
50,6,0.01,0,1,0.8,0.8,1,0.62
150,6,0.01,0,1,0.8,0.8,1,0.62
200,6,0.01,0,1,0.8,0.8,1,0.62
200,9,0.01,0,1,0.8,0.8,1,0.62
150,6,0.05,0,3,0.8,0.8,1,0.62
50,3,0.1,0,3,0.8,0.8,1,0.62
250,3,0.1,0,3,0.8,0.8,1,0.62
200,6,0.01,0,5,0.8,0.8,1,0.62
250,6,0.01,0,5,0.8,0.8,1,0.62
150,9,0.01,0,5,0.8,0.8,1,0.62
50,3,0.01,0,1,0.4,1,1,0.62
50,3,0.01,0,3,0.4,1,1,0.62
250,3,0.01,0,3,0.4,1,1,0.62
50,3,0.01,0,5,0.4,1,1,0.62
200,3,0.01,0,5,0.4,1,1,0.62
250,3,0.01,0,5,0.4,1,1,0.62
250,3,0.05,0,3,0.8,1,1,0.62
150,6,0.05,0,3,0.8,1,1,0.62
50,6,0.1,0,3,0.8,1,1,0.62
200,9,0.1,0,3,0.8,1,1,0.62
250,9,0.1,0,3,0.8,1,1,0.62
50,6,0.01,0,5,0.8,1,1,0.62
250,3,0.01,0.25,1,0.4,0.6,1,0.62
200,3,0.01,0.25,3,0.4,0.6,1,0.62
250,3,0.01,0.25,3,0.4,0.6,1,0.62
250,3,0.01,0.25,5,0.4,0.6,1,0.62
150,3,0.05,0.25,5,0.4,0.6,1,0.62
250,6,0.01,0.25,3,0.8,0.6,1,0.62
150,9,0.01,0.25,3,0.8,0.6,1,0.62
150,3,0.05,0.25,3,0.8,0.6,1,0.62
150,3,0.05,0.25,5,0.8,0.6,1,0.62
200,3,0.05,0.25,5,0.8,0.6,1,0.62
150,6,0.1,0.25,5,0.8,0.6,1,0.62
200,9,0.1,0.25,5,0.8,0.6,1,0.62
150,3,0.05,0.25,1,0.4,0.8,1,0.62
50,3,0.05,0.25,3,0.4,0.8,1,0.62
150,3,0.05,0.25,3,0.4,0.8,1,0.62
200,6,0.1,0.25,3,0.4,0.8,1,0.62
150,3,0.05,0.25,5,0.4,0.8,1,0.62
200,3,0.05,0.25,5,0.4,0.8,1,0.62
200,3,0.1,0.25,5,0.4,0.8,1,0.62
250,6,0.1,0.25,5,0.4,0.8,1,0.62
50,3,0.01,0.25,1,0.8,0.8,1,0.62
50,6,0.01,0.25,1,0.8,0.8,1,0.62
150,6,0.01,0.25,1,0.8,0.8,1,0.62
200,6,0.01,0.25,1,0.8,0.8,1,0.62
200,9,0.05,0.25,1,0.8,0.8,1,0.62
200,3,0.1,0.25,1,0.8,0.8,1,0.62
200,9,0.01,0.25,3,0.8,0.8,1,0.62
50,3,0.1,0.25,3,0.8,0.8,1,0.62
250,3,0.1,0.25,3,0.8,0.8,1,0.62
50,6,0.1,0.25,3,0.8,0.8,1,0.62
50,6,0.05,0.25,5,0.8,0.8,1,0.62
200,3,0.1,0.25,5,0.8,0.8,1,0.62
50,9,0.1,0.25,5,0.8,0.8,1,0.62
250,9,0.1,0.25,5,0.8,0.8,1,0.62
50,3,0.01,0.25,1,0.4,1,1,0.62
250,3,0.01,0.25,1,0.4,1,1,0.62
50,6,0.01,0.25,1,0.4,1,1,0.62
50,9,0.05,0.25,1,0.4,1,1,0.62
50,3,0.01,0.25,3,0.4,1,1,0.62
250,3,0.01,0.25,3,0.4,1,1,0.62
50,3,0.01,0.25,5,0.4,1,1,0.62
200,3,0.01,0.25,5,0.4,1,1,0.62
250,3,0.01,0.25,5,0.4,1,1,0.62
200,3,0.1,0.25,1,0.8,1,1,0.62
250,9,0.01,0.25,3,0.8,1,1,0.62
50,9,0.05,0.25,3,0.8,1,1,0.62
50,6,0.01,0.25,5,0.8,1,1,0.62
200,6,0.05,0.25,5,0.8,1,1,0.62
200,6,0.05,1,1,0.4,0.6,1,0.62
200,3,0.1,1,3,0.4,0.6,1,0.62
250,3,0.01,1,5,0.4,0.6,1,0.62
150,3,0.05,1,5,0.4,0.6,1,0.62
250,3,0.05,1,5,0.4,0.6,1,0.62
150,9,0.05,1,5,0.4,0.6,1,0.62
150,3,0.1,1,1,0.8,0.6,1,0.62
250,6,0.1,1,1,0.8,0.6,1,0.62
150,9,0.1,1,3,0.8,0.6,1,0.62
250,9,0.01,1,5,0.8,0.6,1,0.62
200,3,0.05,1,5,0.8,0.6,1,0.62
250,3,0.05,1,5,0.8,0.6,1,0.62
150,9,0.05,1,5,0.8,0.6,1,0.62
200,3,0.1,1,1,0.4,0.8,1,0.62
150,9,0.1,1,1,0.4,0.8,1,0.62
200,9,0.1,1,1,0.4,0.8,1,0.62
50,9,0.01,1,3,0.4,0.8,1,0.62
50,3,0.05,1,3,0.4,0.8,1,0.62
250,3,0.01,1,5,0.4,0.8,1,0.62
150,3,0.05,1,5,0.4,0.8,1,0.62
200,6,0.05,1,5,0.4,0.8,1,0.62
50,3,0.01,1,1,0.8,0.8,1,0.62
200,6,0.01,1,1,0.8,0.8,1,0.62
250,9,0.01,1,3,0.8,0.8,1,0.62
250,3,0.05,1,3,0.8,0.8,1,0.62
150,6,0.05,1,3,0.8,0.8,1,0.62
50,3,0.1,1,3,0.8,0.8,1,0.62
150,6,0.1,1,3,0.8,0.8,1,0.62
50,9,0.01,1,5,0.8,0.8,1,0.62
150,9,0.01,1,5,0.8,0.8,1,0.62
200,9,0.01,1,5,0.8,0.8,1,0.62
250,3,0.05,1,5,0.8,0.8,1,0.62
250,6,0.1,1,5,0.8,0.8,1,0.62
50,3,0.01,1,1,0.4,1,1,0.62
250,3,0.01,1,1,0.4,1,1,0.62
50,3,0.01,1,3,0.4,1,1,0.62
250,3,0.01,1,3,0.4,1,1,0.62
50,3,0.01,1,5,0.4,1,1,0.62
150,3,0.01,1,5,0.4,1,1,0.62
200,3,0.01,1,5,0.4,1,1,0.62
250,3,0.01,1,5,0.4,1,1,0.62
200,9,0.01,1,5,0.4,1,1,0.62
250,3,0.1,1,1,0.8,1,1,0.62
50,6,0.1,1,1,0.8,1,1,0.62
150,6,0.1,1,1,0.8,1,1,0.62
250,9,0.01,1,3,0.8,1,1,0.62
250,3,0.05,1,3,0.8,1,1,0.62
150,9,0.05,1,3,0.8,1,1,0.62
250,6,0.1,1,3,0.8,1,1,0.62
